OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_matched_from_input_file,_source_file
,2826175011,,27544.0,,,,,,Feathery Cassia,Way,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{09C6599B-83EB-4886-9228-65CC3773F47B},0.0,,09C6599B-83EB-4886-9228-65CC3773F47B,Unknown,,,,,Wy,Feathery Cassia Wy,2021-09-22 12:15:00+00:00,27544 Feathery Cassia Wy Stevenson Ranch 91381,09C6599B-83EB-4886-9228-65CC3773F47B_27544_Feathery_Cassia_Wy_Stevenson_Ranch_91381,Feathery Cassia,27544 Feathery Cassia Way Wy Stevenson Ranch 91381,,,POINT (6377921.668905 1975696.310366),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2826175028,,27131.0,,,,,,Scrub Oak,Court,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{91D06101-B966-415D-97CB-ACFC0771797F},0.0,,91D06101-B966-415D-97CB-ACFC0771797F,Unknown,,,,,Ct,Scrub Oak Ct,2021-09-22 12:15:00+00:00,27131 Scrub Oak Ct Stevenson Ranch 91381,91D06101-B966-415D-97CB-ACFC0771797F_27131_Scrub_Oak_Ct_Stevenson_Ranch_91381,Scrub Oak,27131 Scrub Oak Court Ct Stevenson Ranch 91381,,,POINT (6377673.35641 1975525.917991),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2826175041,,27113.0,,,,,,Purple Sage,Court,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{305A3D27-3E82-4AB4-82CA-3730CBEDA2E3},0.0,,305A3D27-3E82-4AB4-82CA-3730CBEDA2E3,Unknown,,,,,Ct,Purple Sage Ct,2021-09-22 12:15:00+00:00,27113 Purple Sage Ct Stevenson Ranch 91381,305A3D27-3E82-4AB4-82CA-3730CBEDA2E3_27113_Purple_Sage_Ct_Stevenson_Ranch_91381,Purple Sage,27113 Purple Sage Court Ct Stevenson Ranch 91381,,,POINT (6377778.739073 1975686.304809),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2826179007,,27458.0,,,,,,Spineflower,,,,,,,,,,,,Unit,101,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{1EB9B712-BD7F-42EC-9ADE-C63DE5C1FE89},0.0,,1EB9B712-BD7F-42EC-9ADE-C63DE5C1FE89,Unknown,,,,,,Spineflower,2024-09-14 08:24:46+00:00,27458 Spineflower Unit 101 Stevenson Ranch 91381,1EB9B712-BD7F-42EC-9ADE-C63DE5C1FE89_27458_Spineflower_Unit_101_Stevenson_Ranch_91381,Spineflower,27458 Spineflower Unit 101 Stevenson Ranch 91381,,,POINT (6380108.442091 1975776.969654),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2826180003,,27525.0,,,,,,Spineflower,Road,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{6771C2B3-20FF-4E2E-8AF7-BD2CFB8C56E8},0.0,,6771C2B3-20FF-4E2E-8AF7-BD2CFB8C56E8,Unknown,,,,,Rd,Spineflower Rd,2024-05-08 23:01:51+00:00,27525 Spineflower Rd Stevenson Ranch 91381,6771C2B3-20FF-4E2E-8AF7-BD2CFB8C56E8_27525_Spineflower_Rd_Stevenson_Ranch_91381,Spineflower,27525 Spineflower Road Rd Stevenson Ranch 91381,,,POINT (6379438.601895 1975597.683267),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2826180014,,26943.0,,,,,,Goldfimch,Lane,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,Assessor,{D0FD960E-FEC5-46BB-91FD-074E18D9E3A8},0.0,,D0FD960E-FEC5-46BB-91FD-074E18D9E3A8,Unknown,,,,,Ln,Goldfimch Ln,2024-04-27 06:55:51+00:00,26943 Goldfimch Ln Stevenson Ranch 91381,D0FD960E-FEC5-46BB-91FD-074E18D9E3A8_26943_Goldfimch_Ln_Stevenson_Ranch_91381,Goldfimch,26943 Goldfimch Lane Ln Stevenson Ranch 91381,,,POINT (6378842.730383 1975687.28709),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2826184003,,27403.0,,,,,,Novella,Lane,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{42F2ED76-99F5-4E3A-BD89-D96BAE1ACF91},0.0,,42F2ED76-99F5-4E3A-BD89-D96BAE1ACF91,Unknown,,,,,Ln,Novella Ln,2024-10-07 16:24:20+00:00,27403 Novella Ln Stevenson Ranch 91381,42F2ED76-99F5-4E3A-BD89-D96BAE1ACF91_27403_Novella_Ln_Stevenson_Ranch_91381,Novella,27403 Novella Lane Ln Stevenson Ranch 91381,,,POINT (6379206.076441 1974652.60412),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2826195014,,27308.0,,,,,,Buttermilk,Lane,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{F7242911-ED4B-42E6-B2B0-2CC346D0200B},0.0,,F7242911-ED4B-42E6-B2B0-2CC346D0200B,Unknown,,,,,Ln,Buttermilk Ln,2024-07-23 21:49:48+00:00,27308 Buttermilk Ln Stevenson Ranch 91381,F7242911-ED4B-42E6-B2B0-2CC346D0200B_27308_Buttermilk_Ln_Stevenson_Ranch_91381,Buttermilk,27308 Buttermilk Lane Ln Stevenson Ranch 91381,,,POINT (6378235.295903 1973610.729564),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2826195016,,27341.0,,,,,,Maverick,Place,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{3268DD99-F512-4ACF-99AD-C91A06DE332C},0.0,,3268DD99-F512-4ACF-99AD-C91A06DE332C,Unknown,,,,,Pl,Maverick Pl,2024-07-23 21:46:00+00:00,27341 Maverick Pl Stevenson Ranch 91381,3268DD99-F512-4ACF-99AD-C91A06DE332C_27341_Maverick_Pl_Stevenson_Ranch_91381,Maverick,27341 Maverick Place Pl Stevenson Ranch 91381,,,POINT (6378854.092565 1973668.312126),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2826197006,,27122.0,,,,,,Telemark,Street,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{DEBB9C91-EBDA-4DE7-A789-7EAE29F00D5C},0.0,,DEBB9C91-EBDA-4DE7-A789-7EAE29F00D5C,Unknown,,,,,St,Telemark St,2023-12-14 16:38:44+00:00,27122 Telemark St Stevenson Ranch 91381,DEBB9C91-EBDA-4DE7-A789-7EAE29F00D5C_27122_Telemark_St_Stevenson_Ranch_91381,Telemark,27122 Telemark Street St Stevenson Ranch 91381,,,POINT (6377678.277332 1974166.06113),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2826202094,,27512.0,T,,,,,Velvet Ash,Way,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{3E7B0D0A-864C-4864-AFB0-A967BC3664FB},0.0,,3E7B0D0A-864C-4864-AFB0-A967BC3664FB,Unknown,,,,,Wy,Velvet Ash Wy,2024-07-02 16:10:26+00:00,27512 T Velvet Ash Wy Stevenson Ranch 91381,3E7B0D0A-864C-4864-AFB0-A967BC3664FB_27512_T_Velvet_Ash_Wy_Stevenson_Ranch_91381,Velvet Ash,27512 T Velvet Ash Way Wy Stevenson Ranch 91381,,,POINT (6375286.590842 1975252.83586),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2827006913,,22030.0,,,,,,Pioneer,Way,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{B9946A5A-39BD-4510-88AD-D64BF3E3FEAA},0.0,,B9946A5A-39BD-4510-88AD-D64BF3E3FEAA,Unknown,,,,,Wy,Pioneer Wy,2024-07-02 00:53:08+00:00,22030 Pioneer Wy Newhall 91321,B9946A5A-39BD-4510-88AD-D64BF3E3FEAA_22030_Pioneer_Wy_Newhall_91321,Pioneer,22030 Pioneer Way Wy Santa Clarita 91321,,,POINT (6404766.34914 1957235.268876),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2827036014,,23320.0,,,,,,Meaford,Avenue,,,,,,,,,,,,,91321,,Unincorporated,Newhall,,,,,LACO DPW House Numbering Map,{442DFEE9-504A-4A77-ABF6-7EB7D6B82DDE},0.0,,442DFEE9-504A-4A77-ABF6-7EB7D6B82DDE,Unknown,,,,,Ave,Meaford Ave,2015-05-01 18:44:21+00:00,23320 Meaford Ave Newhall 91321,442DFEE9-504A-4A77-ABF6-7EB7D6B82DDE_23320_Meaford_Ave_Newhall_91321,Meaford,23320 Meaford Avenue Ave Newhall 91321,,,POINT (6401616.149731 1950564.521391),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2829026010,,16055.0,,,,,,Napa,Street,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{45ACDEC1-3682-4C94-BB0B-43127415203B},0.0,,45ACDEC1-3682-4C94-BB0B-43127415203B,Unknown,,,,,St,Napa St,2024-07-02 00:53:08+00:00,16055 Napa St Newhall 91321,45ACDEC1-3682-4C94-BB0B-43127415203B_16055_Napa_St_Newhall_91321,Napa,16055 Napa Street St Santa Clarita 91321,,,POINT (6394655.547839 1957644.983936),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2830033003,,24821.0,,,,,,Apple,Street,,,,,,,,,,,,,91351,,Santa Clarita,Canyon Country,Santa Clarita,,,,Santa Clarita,{B71F04D6-08D6-4818-BBFC-A2E355656FDD},0.0,,B71F04D6-08D6-4818-BBFC-A2E355656FDD,Unknown,,,,,St,Apple St,2024-07-02 00:53:08+00:00,24821 Apple St Canyon Country 91351,B71F04D6-08D6-4818-BBFC-A2E355656FDD_24821_Apple_St_Canyon_Country_91351,Apple,24821 Apple Street St Santa Clarita 91351,,,POINT (6412916.470963 1975769.75707),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2831014010,,24261.0,1/2,,,,,Prospect,Avenue,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Assessor,{FF7764F8-4034-4568-96A1-901C060411FD},0.0,,FF7764F8-4034-4568-96A1-901C060411FD,Unknown,,,,,Ave,Prospect Ave,2024-04-27 06:55:51+00:00,24261 1/2 Prospect Ave Newhall 91321,FF7764F8-4034-4568-96A1-901C060411FD_24261_1/2_Prospect_Ave_Newhall_91321,Prospect,24261 1/2 Prospect Avenue Ave Santa Clarita 91321,,,POINT (6402432.304267 1960362.177977),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2831024009,,24006.0,1/2,,,,,Helberta,Avenue,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Assessor,{7E5944FF-C59C-4B6C-A7D8-E624FCCD9436},0.0,,7E5944FF-C59C-4B6C-A7D8-E624FCCD9436,Unknown,,,,,Ave,Helberta Ave,2024-04-27 06:55:51+00:00,24006 1/2 Helberta Ave Newhall 91321,7E5944FF-C59C-4B6C-A7D8-E624FCCD9436_24006_1/2_Helberta_Ave_Newhall_91321,Helberta,24006 1/2 Helberta Avenue Ave Santa Clarita 91321,,,POINT (6404612.429172 1959410.697924),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836008018,,25838.0,1/2,,,,,Mayflower,Avenue,,,,,,,,,,,,,91350,,Santa Clarita,Santa Clarita,,,,,Assessor,{C0597664-C087-4167-86EA-C2EC65CA0503},0.0,,C0597664-C087-4167-86EA-C2EC65CA0503,Unknown,,,,,Ave,Mayflower Ave,2024-04-27 06:55:51+00:00,25838 1/2 Mayflower Ave Santa Clarita 91350,C0597664-C087-4167-86EA-C2EC65CA0503_25838_1/2_Mayflower_Ave_Santa_Clarita_91350,Mayflower,25838 1/2 Mayflower Avenue Ave Santa Clarita 91350,,,POINT (6399107.341429 1973014.838039),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836013917,,27051.0,,,,,,Robert C Lee,Parkway,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{8A7D95CC-4EAB-4865-AE6B-1E66E300B237},0.0,,8A7D95CC-4EAB-4865-AE6B-1E66E300B237,Unknown,,,,,Pkwy,Robert C Lee Pkwy,2024-07-02 00:53:08+00:00,27051 Robert C Lee Pkwy Newhall 91321,8A7D95CC-4EAB-4865-AE6B-1E66E300B237_27051_Robert_C_Lee_Pkwy_Newhall_91321,Robert C Lee,27051 Robert C Lee Parkway Pkwy Santa Clarita 91321,,,POINT (6412473.002033 1968306.124031),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836018901,,20870.0,,,,,,Centre Pointe,Parkway,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{00786119-6757-48D2-83E0-CC5748BE835C},0.0,,00786119-6757-48D2-83E0-CC5748BE835C,Unknown,,,,,Pkwy,Centre Pointe Pkwy,2024-07-02 00:53:08+00:00,20870 Centre Pointe Pkwy Newhall 91321,00786119-6757-48D2-83E0-CC5748BE835C_20870_Centre_Pointe_Pkwy_Newhall_91321,Centre Pointe,20870 Centre Pointe Parkway Pkwy Santa Clarita 91321,,,POINT (6411695.253917 1972579.060039),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836041008,,26840.0,,,,,,Isabella,Parkway,,,,,,,,,,,Unit,,91350,,Santa Clarita,Santa Clarita,,,,,Santa Clarita,{B4C9D721-E840-478D-B07B-952E123DD4A0},0.0,,B4C9D721-E840-478D-B07B-952E123DD4A0,Unknown,,,,,Pkwy,Isabella Pkwy,2024-07-02 00:53:08+00:00,26840 Isabella Pkwy Unit Santa Clarita 91350,B4C9D721-E840-478D-B07B-952E123DD4A0_26840_Isabella_Pkwy_Unit_Santa_Clarita_91350,Isabella,26840 Isabella Parkway Pkwy Unit Santa Clarita 91350,,,POINT (6399445.797117 1968508.49797),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836066035,,26360.0,,,,,,Ruether,Avenue,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{60D857C0-37D5-4A13-834D-EE7553C59DEF},0.0,,60D857C0-37D5-4A13-834D-EE7553C59DEF,Unknown,,,,,Ave,Ruether Ave,2024-09-14 08:19:49+00:00,26360 Ruether Ave Newhall 91321,60D857C0-37D5-4A13-834D-EE7553C59DEF_26360_Ruether_Ave_Newhall_91321,Ruether,26360 Ruether Avenue Ave Santa Clarita 91321,,,POINT (6411864.202398 1973190.12509),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836066035,,26340.0,,,,,,Ruether,Avenue,,,,,,,,,,,Unit,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{BDFB4C2D-2EA7-488C-AE5F-43B5925D51AE},0.0,,BDFB4C2D-2EA7-488C-AE5F-43B5925D51AE,Unknown,,,,,Ave,Ruether Ave,2024-09-14 08:19:49+00:00,26340 Ruether Ave Unit Newhall 91321,BDFB4C2D-2EA7-488C-AE5F-43B5925D51AE_26340_Ruether_Ave_Unit_Newhall_91321,Ruether,26340 Ruether Avenue Ave Unit Santa Clarita 91321,,,POINT (6411792.878722 1973218.087632),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836072004,,26026.0,,,,,,Marquis,Court,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{2649B8F4-2723-49BD-819E-BF3456712E67},0.0,,2649B8F4-2723-49BD-819E-BF3456712E67,Unknown,,,,,Ct,Marquis Ct,2024-07-02 00:53:08+00:00,26026 Marquis Ct Newhall 91321,2649B8F4-2723-49BD-819E-BF3456712E67_26026_Marquis_Ct_Newhall_91321,Marquis,26026 Marquis Court Ct Santa Clarita 91321,,,POINT (6413248.79018 1967540.13803),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836072009,,26042.0,,,,,,Stag Hollow,Court,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{ADEE13B8-F49F-414F-A3D6-CB71A290A57F},0.0,,ADEE13B8-F49F-414F-A3D6-CB71A290A57F,Unknown,,,,,Ct,Stag Hollow Ct,2024-07-02 00:53:08+00:00,26042 Stag Hollow Ct Newhall 91321,ADEE13B8-F49F-414F-A3D6-CB71A290A57F_26042_Stag_Hollow_Ct_Newhall_91321,Stag Hollow,26042 Stag Hollow Court Ct Santa Clarita 91321,,,POINT (6413136.225116 1967598.076891),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836072016,,26050.0,,,,,,Duchess,Place,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{532043BE-14C1-4274-9755-BA2C640B586C},0.0,,532043BE-14C1-4274-9755-BA2C640B586C,Unknown,,,,,Pl,Duchess Pl,2024-07-02 00:53:08+00:00,26050 Duchess Pl Newhall 91321,532043BE-14C1-4274-9755-BA2C640B586C_26050_Duchess_Pl_Newhall_91321,Duchess,26050 Duchess Place Pl Santa Clarita 91321,,,POINT (6413010.402862 1967569.946042),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836072022,,26062.0,,,,,,Redhawk,Place,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{A9B5D6B7-6F56-4A41-BCE4-F38135BB2EA3},0.0,,A9B5D6B7-6F56-4A41-BCE4-F38135BB2EA3,Unknown,,,,,Pl,Redhawk Pl,2024-07-02 00:53:08+00:00,26062 Redhawk Pl Newhall 91321,A9B5D6B7-6F56-4A41-BCE4-F38135BB2EA3_26062_Redhawk_Pl_Newhall_91321,Redhawk,26062 Redhawk Place Pl Santa Clarita 91321,,,POINT (6412891.209202 1967583.182892),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836072027,,26070.0,,,,,,Medici,Court,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{C566E2DD-4802-4CDC-AA87-27C5505ED743},0.0,,C566E2DD-4802-4CDC-AA87-27C5505ED743,Unknown,,,,,Ct,Medici Ct,2024-07-02 00:53:08+00:00,26070 Medici Ct Newhall 91321,C566E2DD-4802-4CDC-AA87-27C5505ED743_26070_Medici_Ct_Newhall_91321,Medici,26070 Medici Court Ct Santa Clarita 91321,,,POINT (6412762.072978 1967568.289221),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836072040,,26085.0,,,,,,Ceylon,Place,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{17000D33-5F68-47A0-A48D-C25FE27A6CAA},0.0,,17000D33-5F68-47A0-A48D-C25FE27A6CAA,Unknown,,,,,Pl,Ceylon Pl,2024-07-02 00:53:08+00:00,26085 Ceylon Pl Newhall 91321,17000D33-5F68-47A0-A48D-C25FE27A6CAA_26085_Ceylon_Pl_Newhall_91321,Ceylon,26085 Ceylon Place Pl Santa Clarita 91321,,,POINT (6412531.952047 1967705.691177),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836072064,,26025.0,,,,,,Cayman,Place,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{6B8466E4-16D0-4523-BF4D-5496218A6F6E},0.0,,6B8466E4-16D0-4523-BF4D-5496218A6F6E,Unknown,,,,,Pl,Cayman Pl,2024-07-02 00:53:08+00:00,26025 Cayman Pl Newhall 91321,6B8466E4-16D0-4523-BF4D-5496218A6F6E_26025_Cayman_Pl_Newhall_91321,Cayman,26025 Cayman Place Pl Santa Clarita 91321,,,POINT (6413268.65497 1967677.539002),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836072080,,20578.0,,,,,,Windfall,Place,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{C606FD07-58D1-49CE-AD5D-A3EDC64BC4FE},0.0,,C606FD07-58D1-49CE-AD5D-A3EDC64BC4FE,Unknown,,,,,Pl,Windfall Pl,2024-07-02 00:53:08+00:00,20578 Windfall Pl Newhall 91321,C606FD07-58D1-49CE-AD5D-A3EDC64BC4FE_20578_Windfall_Pl_Newhall_91321,Windfall,20578 Windfall Place Pl Santa Clarita 91321,,,POINT (6412636.251051 1967612.991887),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836073003,,26035.0,,,,,,Lindale,Place,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{47C07CAC-8D5F-43C3-B60D-4E1C5DFE6081},0.0,,47C07CAC-8D5F-43C3-B60D-4E1C5DFE6081,Unknown,,,,,Pl,Lindale Pl,2024-07-02 00:53:08+00:00,26035 Lindale Pl Newhall 91321,47C07CAC-8D5F-43C3-B60D-4E1C5DFE6081_26035_Lindale_Pl_Newhall_91321,Lindale,26035 Lindale Place Pl Santa Clarita 91321,,,POINT (6413646.707035 1967702.215134),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836073008,,26023.0,,,,,,Zaddison,Court,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{48B82CD9-34DA-402F-B6F3-C1036B05BA32},0.0,,48B82CD9-34DA-402F-B6F3-C1036B05BA32,Unknown,,,,,Ct,Zaddison Ct,2024-07-02 00:53:08+00:00,26023 Zaddison Ct Newhall 91321,48B82CD9-34DA-402F-B6F3-C1036B05BA32_26023_Zaddison_Ct_Newhall_91321,Zaddison,26023 Zaddison Court Ct Santa Clarita 91321,,,POINT (6413769.680214 1967675.317222),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836073016,,26021.0,,,,,,Nirvana,Lane,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{79C472EB-33ED-4E08-8799-94394FAADF3F},0.0,,79C472EB-33ED-4E08-8799-94394FAADF3F,Unknown,,,,,Ln,Nirvana Ln,2024-07-02 00:53:08+00:00,26021 Nirvana Ln Newhall 91321,79C472EB-33ED-4E08-8799-94394FAADF3F_26021_Nirvana_Ln_Newhall_91321,Nirvana,26021 Nirvana Lane Ln Santa Clarita 91321,,,POINT (6413863.166904 1967553.637019),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836073028,,20401.0,,,,,,Acedia,Court,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{EC39EEF5-7186-48A8-A26A-2974C92EE3D9},0.0,,EC39EEF5-7186-48A8-A26A-2974C92EE3D9,Unknown,,,,,Ct,Acedia Ct,2024-07-02 00:53:08+00:00,20401 Acedia Ct Newhall 91321,EC39EEF5-7186-48A8-A26A-2974C92EE3D9_20401_Acedia_Ct_Newhall_91321,Acedia,20401 Acedia Court Ct Santa Clarita 91321,,,POINT (6414071.946998 1967558.770867),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836073056,,26015.0,,,,,,Brinton,Place,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{65F31496-EE94-433E-8A18-2D4E5DA0B099},0.0,,65F31496-EE94-433E-8A18-2D4E5DA0B099,Unknown,,,,,Pl,Brinton Pl,2024-07-02 00:53:08+00:00,26015 Brinton Pl Newhall 91321,65F31496-EE94-433E-8A18-2D4E5DA0B099_26015_Brinton_Pl_Newhall_91321,Brinton,26015 Brinton Place Pl Santa Clarita 91321,,,POINT (6413560.899136 1967520.332952),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836074001,,27122.0,,,,,,Eden,Court,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{1BE4CCCB-0547-410B-8165-23253555BFEC},0.0,,1BE4CCCB-0547-410B-8165-23253555BFEC,Unknown,,,,,Ct,Eden Ct,2024-07-02 00:53:08+00:00,27122 Eden Ct Newhall 91321,1BE4CCCB-0547-410B-8165-23253555BFEC_27122_Eden_Ct_Newhall_91321,Eden,27122 Eden Court Ct Santa Clarita 91321,,,POINT (6413624.25498 1968185.698091),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,2836074011,,20420.0,,,,,,Gaspher,Court,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{BF6BF4AA-5CA3-4BBA-B6F2-804E75F9C842},0.0,,BF6BF4AA-5CA3-4BBA-B6F2-804E75F9C842,Unknown,,,,,Ct,Gaspher Ct,2024-07-02 00:53:08+00:00,20420 Gaspher Ct Newhall 91321,BF6BF4AA-5CA3-4BBA-B6F2-804E75F9C842_20420_Gaspher_Ct_Newhall_91321,Gaspher,20420 Gaspher Court Ct Santa Clarita 91321,,,POINT (6413500.817891 1968298.241829),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
