FullAddress,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_matched_from_input_file,_source_file
1859 Malibu 90265,,4457011023,,1859,,,,,,,,,,,,,,,,,,,,90265,,Unincorporated,Malibu,,,,,LACO DPW Add,{55A0679A-A611-4583-87E0-11ACDE58BECB},0,,55A0679A-A611-4583-87E0-11ACDE58BECB,Unknown,,,,,,,2015-05-04 20:53:04+00:00,1859 Malibu 90265,55A0679A-A611-4583-87E0-11ACDE58BECB_1859_Malibu_90265,,1859 Malibu 90265,,,POINT (6337670.913777 1845963.196802),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
917 N Kenter Wy Los Angeles 90049,,4494023028,,917,,,North,,,Kenter,Way,,,,,,,,,,,,,90049,,Los Angeles,Los Angeles,Brentwood,,,,LA City,{5264785D-0061-4B17-899C-B7758E33F393},0,,5264785D-0061-4B17-899C-B7758E33F393,Unknown,,N,,,Wy,N Kenter Wy,2023-09-12 23:03:18+00:00,917 N Kenter Wy Los Angeles 90049,5264785D-0061-4B17-899C-B7758E33F393_917_N_Kenter_Wy_Los_Angeles_90049,Kenter,917 N Kenter Way Wy Los Angeles 90049,,,POINT (6413392.371258 1850092.154423),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
5733 A Eileen Ave Los Angeles 90043,,5007030017,,5733,A,,,,,Eileen,Avenue,,,,,,,,,,,,,90043,,Unincorporated,Los Angeles,View Park,,,,LACO DPW Add,{3965D145-29C7-4A5F-9BEA-52E4EB923008},0,,3965D145-29C7-4A5F-9BEA-52E4EB923008,Unknown,,,,,Ave,Eileen Ave,2020-11-10 16:02:55+00:00,5733 A Eileen Ave Los Angeles 90043,3965D145-29C7-4A5F-9BEA-52E4EB923008_5733_A_Eileen_Ave_Los_Angeles_90043,Eileen,5733 A Eileen Avenue Ave Los Angeles 90043,,,POINT (6457574.071608 1818836.663128),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
4200 S Vermont Ave A-C Los Angeles 90037,,5020034007,,4200,,,South,,,Vermont,Avenue,,,,,,,,,,,,A-C,90037,,Los Angeles,Los Angeles,,,,,LA City,{49FB4738-BB30-4C01-8DF9-7FE792AB784C},0,,49FB4738-BB30-4C01-8DF9-7FE792AB784C,Unknown,,S,,,Ave,S Vermont Ave,2023-09-12 23:03:18+00:00,4200 S Vermont Ave A-C Los Angeles 90037,49FB4738-BB30-4C01-8DF9-7FE792AB784C_4200_S_Vermont_Ave_A-C_Los_Angeles_90037,Vermont,4200 S Vermont Avenue Ave A-C Los Angeles 90037,,,POINT (6473361.601385 1825083.550897),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
615 W Usc Mc Carthy Wy Los Angeles 90089,,5039024016,,615,,,West,,,Usc Mc Carthy,Way,,,,,,,,,,,,,90089,,Los Angeles,Los Angeles,,,,,LA City,{F82A72B9-83FD-488B-99E2-8D629CEF92D8},0,,F82A72B9-83FD-488B-99E2-8D629CEF92D8,Unknown,,W,,,Wy,W Usc Mc Carthy Wy,2023-09-12 23:03:18+00:00,615 W Usc Mc Carthy Wy Los Angeles 90089,F82A72B9-83FD-488B-99E2-8D629CEF92D8_615_W_Usc_Mc_Carthy_Wy_Los_Angeles_90089,Usc Mc Carthy,615 W Usc Mc Carthy Way Wy Los Angeles 90089,,,POINT (6476416.325262 1830020.035446),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
3453 S Hoover Blvd Los Angeles 90089,,5039024016,,3453,,,South,,,Hoover,Boulevard,,,,,,,,,,,,,90089,,Los Angeles,Los Angeles,,,,,LA City,{37CE6D42-5A40-49C1-A6AB-5C1697CBDD4B},0,,37CE6D42-5A40-49C1-A6AB-5C1697CBDD4B,Unknown,,S,,,Blvd,S Hoover Blvd,2023-09-12 23:03:18+00:00,3453 S Hoover Blvd Los Angeles 90089,37CE6D42-5A40-49C1-A6AB-5C1697CBDD4B_3453_S_Hoover_Blvd_Los_Angeles_90089,Hoover,3453 S Hoover Boulevard Blvd Los Angeles 90089,,,POINT (6475726.313191 1830518.492455),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
3651 S Crenshaw Blvd A-C Los Angeles 90016,,5046023001,,3651,,,South,,,Crenshaw,Boulevard,,,,,,,,,,,,A-C,90016,,Los Angeles,Los Angeles,,,,,LA City,{39C717C5-D823-453F-A1AF-C3ECBF5F5566},0,,39C717C5-D823-453F-A1AF-C3ECBF5F5566,Unknown,,S,,,Blvd,S Crenshaw Blvd,2023-09-12 23:03:18+00:00,3651 S Crenshaw Blvd A-C Los Angeles 90016,39C717C5-D823-453F-A1AF-C3ECBF5F5566_3651_S_Crenshaw_Blvd_A-C_Los_Angeles_90016,Crenshaw,3651 S Crenshaw Boulevard Blvd A-C Los Angeles 90016,,,POINT (6460028.233694 1830272.468012),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
2615 W 30Th Pl Los Angeles 90018,,5051019033,,2615,,,West,,,30Th,Place,,,,,,,,,,,,,90018,,Los Angeles,Los Angeles,,,,,LA City,{A12DB409-35A8-4BB8-A7D3-3DD6C4AB83CB},0,,A12DB409-35A8-4BB8-A7D3-3DD6C4AB83CB,Unknown,,W,,,Pl,W 30Th Pl,2023-09-12 23:03:18+00:00,2615 W 30Th Pl Los Angeles 90018,A12DB409-35A8-4BB8-A7D3-3DD6C4AB83CB_2615_W_30Th_Pl_Los_Angeles_90018,30Th,2615 W 30Th Place Pl Los Angeles 90018,,,POINT (6463457.083136 1832639.461638),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1321 S Magnolia Ave 1-5 Los Angeles 90006,,5056004009,,1321,,,South,,,Magnolia,Avenue,,,,,,,,,,,,5-Jan,90006,,Los Angeles,Los Angeles,,,,,LA City,{D3346495-7F74-4F9B-BC61-86710D16D650},0,,D3346495-7F74-4F9B-BC61-86710D16D650,Unknown,,S,,,Ave,S Magnolia Ave,2023-09-12 23:03:18+00:00,1321 S Magnolia Ave 1-5 Los Angeles 90006,D3346495-7F74-4F9B-BC61-86710D16D650_1321_S_Magnolia_Ave_1-5_Los_Angeles_90006,Magnolia,1321 S Magnolia Avenue Ave 1-5 Los Angeles 90006,,,POINT (6474843.84153 1839453.237381),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1509 S Magnolia Ave 1-4 Los Angeles 90006,,5056006002,,1509,,,South,,,Magnolia,Avenue,,,,,,,,,,,,4-Jan,90006,,Los Angeles,Los Angeles,,,,,LA City,{120CEE61-1A38-4E8F-A74A-E93B731E3316},0,,120CEE61-1A38-4E8F-A74A-E93B731E3316,Unknown,,S,,,Ave,S Magnolia Ave,2023-09-12 23:03:18+00:00,1509 S Magnolia Ave 1-4 Los Angeles 90006,120CEE61-1A38-4E8F-A74A-E93B731E3316_1509_S_Magnolia_Ave_1-4_Los_Angeles_90006,Magnolia,1509 S Magnolia Avenue Ave 1-4 Los Angeles 90006,,,POINT (6474868.878554 1838872.222795),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1747 S Magnolia Ave 1-9 Los Angeles 90006,,5056014021,,1747,,,South,,,Magnolia,Avenue,,,,,,,,,,,,9-Jan,90006,,Los Angeles,Los Angeles,,,,,LA City,{B6A85F2A-CCC9-472A-AB03-8B3F81B60900},0,,B6A85F2A-CCC9-472A-AB03-8B3F81B60900,Unknown,,S,,,Ave,S Magnolia Ave,2023-09-12 23:03:18+00:00,1747 S Magnolia Ave 1-9 Los Angeles 90006,B6A85F2A-CCC9-472A-AB03-8B3F81B60900_1747_S_Magnolia_Ave_1-9_Los_Angeles_90006,Magnolia,1747 S Magnolia Avenue Ave 1-9 Los Angeles 90006,,,POINT (6474864.800806 1837796.290891),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1755 S Magnolia Ave 1-3 Los Angeles 90006,,5056014022,,1755,,,South,,,Magnolia,Avenue,,,,,,,,,,,,3-Jan,90006,,Los Angeles,Los Angeles,,,,,LA City,{ED523639-70F7-433B-90EA-E984435E8970},0,,ED523639-70F7-433B-90EA-E984435E8970,Unknown,,S,,,Ave,S Magnolia Ave,2023-09-12 23:03:18+00:00,1755 S Magnolia Ave 1-3 Los Angeles 90006,ED523639-70F7-433B-90EA-E984435E8970_1755_S_Magnolia_Ave_1-3_Los_Angeles_90006,Magnolia,1755 S Magnolia Avenue Ave 1-3 Los Angeles 90006,,,POINT (6474825.526934 1837682.881669),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1767 S Magnolia Ave 1-12 Los Angeles 90006,,5056015017,,1767,,,South,,,Magnolia,Avenue,,,,,,,,,,,,12-Jan,90006,,Los Angeles,Los Angeles,,,,,LA City,{41294D26-450B-4564-AA3B-45051C0C6A8A},0,,41294D26-450B-4564-AA3B-45051C0C6A8A,Unknown,,S,,,Ave,S Magnolia Ave,2023-09-12 23:03:18+00:00,1767 S Magnolia Ave 1-12 Los Angeles 90006,41294D26-450B-4564-AA3B-45051C0C6A8A_1767_S_Magnolia_Ave_1-12_Los_Angeles_90006,Magnolia,1767 S Magnolia Avenue Ave 1-12 Los Angeles 90006,,,POINT (6474840.893045 1837569.203091),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
2130 S 6Th Ave 1-6 Los Angeles 90018,,5060024019,,2130,,,South,,,6Th,Avenue,,,,,,,,,,,,6-Jan,90018,,Los Angeles,Los Angeles,,,,,LA City,{A612281B-70CB-4AD0-B35C-889FF6C8CE7B},0,,A612281B-70CB-4AD0-B35C-889FF6C8CE7B,Unknown,,S,,,Ave,S 6Th Ave,2023-09-12 23:03:18+00:00,2130 S 6Th Ave 1-6 Los Angeles 90018,A612281B-70CB-4AD0-B35C-889FF6C8CE7B_2130_S_6Th_Ave_1-6_Los_Angeles_90018,6Th,2130 S 6Th Avenue Ave 1-6 Los Angeles 90018,,,POINT (6463658.330109 1836036.726497),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1409 S 3Rd Ave 1-6 Los Angeles 90019,,5072026017,,1409,,,South,,,3Rd,Avenue,,,,,,,,,,,,6-Jan,90019,,Los Angeles,Los Angeles,,,,,LA City,{66CF6EE8-9814-48A3-A0FF-A2371BA00FB5},0,,66CF6EE8-9814-48A3-A0FF-A2371BA00FB5,Unknown,,S,,,Ave,S 3Rd Ave,2023-09-12 23:03:18+00:00,1409 S 3Rd Ave 1-6 Los Angeles 90019,66CF6EE8-9814-48A3-A0FF-A2371BA00FB5_1409_S_3Rd_Ave_1-6_Los_Angeles_90019,3Rd,1409 S 3Rd Avenue Ave 1-6 Los Angeles 90019,,,POINT (6464634.659521 1839209.661752),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
947 S Magnolia Ave 1-18 Los Angeles 90006,,5076004006,,947,,,South,,,Magnolia,Avenue,,,,,,,,,,,,18-Jan,90006,,Los Angeles,Los Angeles,,,,,LA City,{8AC67FA9-BD5E-421E-A1A7-94097A2A04F0},0,,8AC67FA9-BD5E-421E-A1A7-94097A2A04F0,Unknown,,S,,,Ave,S Magnolia Ave,2023-09-12 23:03:18+00:00,947 S Magnolia Ave 1-18 Los Angeles 90006,8AC67FA9-BD5E-421E-A1A7-94097A2A04F0_947_S_Magnolia_Ave_1-18_Los_Angeles_90006,Magnolia,947 S Magnolia Avenue Ave 1-18 Los Angeles 90006,,,POINT (6474821.194266 1842202.704979),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
965 S Magnolia Ave 24-54 Los Angeles 90006,,5076004008,,965,,,South,,,Magnolia,Avenue,,,,,,,,,,,,24-54,90006,,Los Angeles,Los Angeles,,,,,LA City,{366D3FE5-EEA4-49B2-BD6C-4B0C55D9BFC5},0,,366D3FE5-EEA4-49B2-BD6C-4B0C55D9BFC5,Unknown,,S,,,Ave,S Magnolia Ave,2023-09-12 23:03:18+00:00,965 S Magnolia Ave 24-54 Los Angeles 90006,366D3FE5-EEA4-49B2-BD6C-4B0C55D9BFC5_965_S_Magnolia_Ave_24-54_Los_Angeles_90006,Magnolia,965 S Magnolia Avenue Ave 24-54 Los Angeles 90006,,,POINT (6474812.905897 1841959.916094),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
940 S Magnolia Ave 1-23 Los Angeles 90006,,5076005025,,940,,,South,,,Magnolia,Avenue,,,,,,,,,,,,23-Jan,90006,,Los Angeles,Los Angeles,,,,,LA City,{1C7BD4BC-EA82-4E65-A3D4-9C88A57995E7},0,,1C7BD4BC-EA82-4E65-A3D4-9C88A57995E7,Unknown,,S,,,Ave,S Magnolia Ave,2023-09-12 23:03:18+00:00,940 S Magnolia Ave 1-23 Los Angeles 90006,1C7BD4BC-EA82-4E65-A3D4-9C88A57995E7_940_S_Magnolia_Ave_1-23_Los_Angeles_90006,Magnolia,940 S Magnolia Avenue Ave 1-23 Los Angeles 90006,,,POINT (6474905.465751 1842300.342579),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
2900 Wilshire Ave Los Angeles 90010,,5077013041,,2900,,,,,,Wilshire,Avenue,,,,,,,,,,,,,90010,,Los Angeles,Los Angeles,,,,,Assessor,{AFD32A04-BBE9-47DD-AF00-F13D3A55C493},0,,AFD32A04-BBE9-47DD-AF00-F13D3A55C493,Unknown,,,,,Ave,Wilshire Ave,2024-04-27 17:13:09+00:00,2900 Wilshire Ave Los Angeles 90010,AFD32A04-BBE9-47DD-AF00-F13D3A55C493_2900_Wilshire_Ave_Los_Angeles_90010,Wilshire,2900 Wilshire Avenue Ave Los Angeles 90010,,,POINT (6475323.496411 1844807.522932),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
4511 S Broadway Ave Los Angeles 90037,,5110004037,,4511,,,South,,,Broadway,Avenue,,,,,,,,,,,,,90037,,Los Angeles,Los Angeles,,,,,Assessor,{F2A07DA9-4CAE-436C-B76E-CD788D99C416},0,,F2A07DA9-4CAE-436C-B76E-CD788D99C416,Unknown,,S,,,Ave,S Broadway Ave,2024-04-27 17:13:09+00:00,4511 S Broadway Ave Los Angeles 90037,F2A07DA9-4CAE-436C-B76E-CD788D99C416_4511_S_Broadway_Ave_Los_Angeles_90037,Broadway,4511 S Broadway Avenue Ave Los Angeles 90037,,,POINT (6477187.525163 1823429.728089),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
4050 S Broadway Pl Los Angeles 90037,,5111022024,,4050,,,South,,,Broadway,Place,,,,,,,,,,,,,90037,,Los Angeles,Los Angeles,,,,,LA City,{68480DAA-DF08-43BE-9DB9-294FEF827289},0,,68480DAA-DF08-43BE-9DB9-294FEF827289,Unknown,,S,,,Pl,S Broadway Pl,2023-09-12 23:03:18+00:00,4050 S Broadway Pl Los Angeles 90037,68480DAA-DF08-43BE-9DB9-294FEF827289_4050_S_Broadway_Pl_Los_Angeles_90037,Broadway,4050 S Broadway Place Pl Los Angeles 90037,,,POINT (6477442.584036 1826115.806378),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
3111 S Maple Ave Los Angeles 90011,,5120002910,,3111,,,South,,,Maple,Avenue,,,,,,,,,,,,,90011,,Los Angeles,Los Angeles,,,,,LA City,{5B81D2BE-3098-4669-B014-D7CFDFEE1241},0,,5B81D2BE-3098-4669-B014-D7CFDFEE1241,Unknown,,S,,,Ave,S Maple Ave,2023-09-12 23:03:18+00:00,3111 S Maple Ave Los Angeles 90011,5B81D2BE-3098-4669-B014-D7CFDFEE1241_3111_S_Maple_Ave_Los_Angeles_90011,Maple,3111 S Maple Avenue Ave Los Angeles 90011,,,POINT (6480390.64671 1829567.986482),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
307 E Jefferson Blvd A-C Los Angeles 90011,,5120016034,,307,,,East,,,Jefferson,Boulevard,,,,,,,,,,,,A-C,90011,,Los Angeles,Los Angeles,,,,,LA City,{D4923105-0452-4F05-BECD-89833F6FD1C8},0,,D4923105-0452-4F05-BECD-89833F6FD1C8,Unknown,,E,,,Blvd,E Jefferson Blvd,2023-09-12 23:03:18+00:00,307 E Jefferson Blvd A-C Los Angeles 90011,D4923105-0452-4F05-BECD-89833F6FD1C8_307_E_Jefferson_Blvd_A-C_Los_Angeles_90011,Jefferson,307 E Jefferson Boulevard Blvd A-C Los Angeles 90011,,,POINT (6480118.497976 1828758.922811),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
3515 S Broadway Pl Los Angeles 90007,,5122033016,,3515,,,South,,,Broadway,Place,,,,,,,,,,,,,90007,,Los Angeles,Los Angeles,,,,,LA City,{DC4CCE2D-6023-47E2-9D9D-7DF30FFD38A5},0,,DC4CCE2D-6023-47E2-9D9D-7DF30FFD38A5,Unknown,,S,,,Pl,S Broadway Pl,2023-09-12 23:03:18+00:00,3515 S Broadway Pl Los Angeles 90007,DC4CCE2D-6023-47E2-9D9D-7DF30FFD38A5_3515_S_Broadway_Pl_Los_Angeles_90007,Broadway,3515 S Broadway Place Pl Los Angeles 90007,,,POINT (6478659.923793 1828683.124078),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1051 S Towne Ave 201-204 Los Angeles 90021,,5132010039,,1051,,,South,,,Towne,Avenue,,,,,,,,,,,,201-204,90021,,Los Angeles,Los Angeles,,,,,LA City,{7B9C1B65-EAEC-4209-BB69-3DC4F5161CA9},0,,7B9C1B65-EAEC-4209-BB69-3DC4F5161CA9,Unknown,,S,,,Ave,S Towne Ave,2023-09-12 23:03:18+00:00,1051 S Towne Ave 201-204 Los Angeles 90021,7B9C1B65-EAEC-4209-BB69-3DC4F5161CA9_1051_S_Towne_Ave_201-204_Los_Angeles_90021,Towne,1051 S Towne Avenue Ave 201-204 Los Angeles 90021,,,POINT (6485725.692798 1834616.923562),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
745 E Pico Blvd A-C Los Angeles 90021,,5132012015,,745,,,East,,,Pico,Boulevard,,,,,,,,,,,,A-C,90021,,Los Angeles,Los Angeles,,,,,LA City,{EFED5EC9-BC9B-4A43-9405-871D9EFF72A0},0,,EFED5EC9-BC9B-4A43-9405-871D9EFF72A0,Unknown,,E,,,Blvd,E Pico Blvd,2023-09-12 23:03:18+00:00,745 E Pico Blvd A-C Los Angeles 90021,EFED5EC9-BC9B-4A43-9405-871D9EFF72A0_745_E_Pico_Blvd_A-C_Los_Angeles_90021,Pico,745 E Pico Boulevard Blvd A-C Los Angeles 90021,,,POINT (6485191.167292 1834190.689179),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
800 S Hoover St A-C Los Angeles 90005,,5141026011,,800,,,South,,,Hoover,Street,,,,,,,,,,,,A-C,90005,,Los Angeles,Los Angeles,,,,,LA City,{65D3ADE9-88D5-4360-A65D-E2F787457524},0,,65D3ADE9-88D5-4360-A65D-E2F787457524,Unknown,,S,,,St,S Hoover St,2023-09-12 23:03:18+00:00,800 S Hoover St A-C Los Angeles 90005,65D3ADE9-88D5-4360-A65D-E2F787457524_800_S_Hoover_St_A-C_Los_Angeles_90005,Hoover,800 S Hoover Street St A-C Los Angeles 90005,,,POINT (6475623.642464 1843405.412219),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
701 S Maple Ave Los Angeles 90014,,5145002006,,701,,,South,,,Maple,Avenue,,,,,,,,,,,,,90014,,Los Angeles,Los Angeles,,,,,LA City,{0B97E329-5F47-40DC-926A-4ED5CF81027B},0,,0B97E329-5F47-40DC-926A-4ED5CF81027B,Unknown,,S,,,Ave,S Maple Ave,2023-09-12 23:03:18+00:00,701 S Maple Ave Los Angeles 90014,0B97E329-5F47-40DC-926A-4ED5CF81027B_701_S_Maple_Ave_Los_Angeles_90014,Maple,701 S Maple Avenue Ave Los Angeles 90014,,,POINT (6486059.360438 1837921.35757),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1285 S Maple Ave A-B Los Angeles 90015,,5145027044,,1285,,,South,,,Maple,Avenue,,,,,,,,,,,,A-B,90015,,Los Angeles,Los Angeles,,,,,LA City,{907C0023-B9C6-4AEA-B8FC-183683C1537C},0,,907C0023-B9C6-4AEA-B8FC-183683C1537C,Unknown,,S,,,Ave,S Maple Ave,2023-09-12 23:03:18+00:00,1285 S Maple Ave A-B Los Angeles 90015,907C0023-B9C6-4AEA-B8FC-183683C1537C_1285_S_Maple_Ave_A-B_Los_Angeles_90015,Maple,1285 S Maple Avenue Ave A-B Los Angeles 90015,,,POINT (6483663.379009 1835278.99901),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
720 S Gladys Ave Los Angeles 90021,,5146001030,,720,,,South,,,Gladys,Avenue,,,,,,,,,,,,,90021,,Los Angeles,Los Angeles,,,,,LA City,{24CF8859-722C-41EC-9989-EE258A7A2E09},0,,24CF8859-722C-41EC-9989-EE258A7A2E09,Unknown,,S,,,Ave,S Gladys Ave,2023-09-12 23:03:18+00:00,720 S Gladys Ave Los Angeles 90021,24CF8859-722C-41EC-9989-EE258A7A2E09_720_S_Gladys_Ave_Los_Angeles_90021,Gladys,720 S Gladys Avenue Ave Los Angeles 90021,,,POINT (6487667.535371 1836324.455908),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
441 S Gladys Ave Los Angeles 90013,,5147011018,,441,,,South,,,Gladys,Avenue,,,,,,,,,,,,,90013,,Los Angeles,Los Angeles,,,,,LA City,{F40FBCB9-686E-4298-BCA1-B9EA5A95AAEE},0,,F40FBCB9-686E-4298-BCA1-B9EA5A95AAEE,Unknown,,S,,,Ave,S Gladys Ave,2023-09-12 23:03:18+00:00,441 S Gladys Ave Los Angeles 90013,F40FBCB9-686E-4298-BCA1-B9EA5A95AAEE_441_S_Gladys_Ave_Los_Angeles_90013,Gladys,441 S Gladys Avenue Ave Los Angeles 90013,,,POINT (6488903.921678 1837987.344643),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
516 S Maple Ave Los Angeles 90013,,5148016914,,516,,,South,,,Maple,Avenue,,,,,,,,,,,,,90013,,Los Angeles,Los Angeles,,,,,LA City,{B077F81D-FE8C-4471-832C-0485492B2AFA},0,,B077F81D-FE8C-4471-832C-0485492B2AFA,Unknown,,S,,,Ave,S Maple Ave,2023-09-12 23:03:18+00:00,516 S Maple Ave Los Angeles 90013,B077F81D-FE8C-4471-832C-0485492B2AFA_516_S_Maple_Ave_Los_Angeles_90013,Maple,516 S Maple Avenue Ave Los Angeles 90013,,,POINT (6486875.292533 1838795.010022),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
637 S Maple Ave A-B Los Angeles 90014,,5148022011,,637,,,South,,,Maple,Avenue,,,,,,,,,,,,A-B,90014,,Los Angeles,Los Angeles,,,,,LA City,{75E82CB4-4C22-4505-95A0-4DDD6930B723},0,,75E82CB4-4C22-4505-95A0-4DDD6930B723,Unknown,,S,,,Ave,S Maple Ave,2023-09-12 23:03:18+00:00,637 S Maple Ave A-B Los Angeles 90014,75E82CB4-4C22-4505-95A0-4DDD6930B723_637_S_Maple_Ave_A-B_Los_Angeles_90014,Maple,637 S Maple Avenue Ave A-B Los Angeles 90014,,,POINT (6486296.482339 1838205.109299),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1720 W Beverly Blvd Los Angeles 90026,,5153001002,,1720,,,West,,,Beverly,Boulevard,,,,,,,,,,,,,90026,,Los Angeles,Los Angeles,,,,,LA City,{BC762291-458C-4033-9D00-EF63F7057AC3},0,,BC762291-458C-4033-9D00-EF63F7057AC3,Unknown,,W,,,Blvd,W Beverly Blvd,2023-09-12 23:03:18+00:00,1720 W Beverly Blvd Los Angeles 90026,BC762291-458C-4033-9D00-EF63F7057AC3_1720_W_Beverly_Blvd_Los_Angeles_90026,Beverly,1720 W Beverly Boulevard Blvd Los Angeles 90026,,,POINT (6480999.192409 1846019.098265),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
2300 W Beverly Blvd 1-49 Los Angeles 90057,,5154010035,,2300,,,West,,,Beverly,Boulevard,,,,,,,,,,,,Jan-49,90057,,Los Angeles,Los Angeles,,,,,LA City,{6796D336-CCEC-429E-BEAE-74E36704FD73},0,,6796D336-CCEC-429E-BEAE-74E36704FD73,Unknown,,W,,,Blvd,W Beverly Blvd,2023-09-12 23:03:18+00:00,2300 W Beverly Blvd 1-49 Los Angeles 90057,6796D336-CCEC-429E-BEAE-74E36704FD73_2300_W_Beverly_Blvd_1-49_Los_Angeles_90057,Beverly,2300 W Beverly Boulevard Blvd 1-49 Los Angeles 90057,,,POINT (6478945.963575 1847098.20503),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1671 W Beverly Blvd 1-22 Los Angeles 90026,,5159012034,,1671,,,West,,,Beverly,Boulevard,,,,,,,,,,,,22-Jan,90026,,Los Angeles,Los Angeles,,,,,LA City,{A2BE673C-0444-4F1E-B8F4-907C124D93B9},0,,A2BE673C-0444-4F1E-B8F4-907C124D93B9,Unknown,,W,,,Blvd,W Beverly Blvd,2023-09-12 23:03:18+00:00,1671 W Beverly Blvd 1-22 Los Angeles 90026,A2BE673C-0444-4F1E-B8F4-907C124D93B9_1671_W_Beverly_Blvd_1-22_Los_Angeles_90026,Beverly,1671 W Beverly Boulevard Blvd 1-22 Los Angeles 90026,,,POINT (6481402.288059 1845962.352971),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
